reinstant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
16600,2012-11-22 00:00:00,4,1,11,15,1,4,0,1,0.48,0.4697,0.29,0.0,132,96,228
16601,2012-11-22 00:00:00,4,1,11,16,1,4,0,1,0.46,0.4545,0.33,0.0,101,81,182
16602,2012-11-22 00:00:00,4,1,11,17,1,4,0,1,0.44,0.4394,0.35,0.0,66,43,109
16603,2012-11-22 00:00:00,4,1,11,18,1,4,0,1,0.4,0.4091,0.43,0.0,16,54,70
16604,2012-11-22 00:00:00,4,1,11,19,1,4,0,1,0.36,0.3788,0.76,0.0,13,31,44
16605,2012-11-22 00:00:00,4,1,11,20,1,4,0,1,0.34,0.3636,0.71,0.0,15,37,52
16606,2012-11-22 00:00:00,4,1,11,21,1,4,0,1,0.34,0.3485,0.61,0.0896,7,39,46
16607,2012-11-22 00:00:00,4,1,11,22,1,4,0,1,0.32,0.3485,0.61,0.0,8,36,44
16608,2012-11-22 00:00:00,4,1,11,23,1,4,0,1,0.3,0.3333,0.7,0.0,8,28,36
16609,2012-11-23 00:00:00,4,1,11,0,0,5,1,1,0.28,0.3182,0.65,0.0,0,32,32
16610,2012-11-23 00:00:00,4,1,11,1,0,5,1,1,0.28,0.303,0.81,0.0896,2,11,13
16611,2012-11-23 00:00:00,4,1,11,2,0,5,1,1,0.26,0.2879,0.75,0.0896,1,4,5
16612,2012-11-23 00:00:00,4,1,11,3,0,5,1,1,0.26,0.303,0.7,0.0,1,0,1
16613,2012-11-23 00:00:00,4,1,11,4,0,5,1,1,0.24,0.2576,0.75,0.1045,1,3,4
16614,2012-11-23 00:00:00,4,1,11,5,0,5,1,1,0.24,0.2879,0.81,0.0,0,10,10
16615,2012-11-23 00:00:00,4,1,11,6,0,5,1,1,0.24,0.2879,0.81,0.0,0,20,20
16616,2012-11-23 00:00:00,4,1,11,7,0,5,1,1,0.24,0.2879,0.81,0.0,5,72,77
16617,2012-11-23 00:00:00,4,1,11,8,0,5,1,1,0.24,0.2576,0.87,0.0896,11,83,94
16618,2012-11-23 00:00:00,4,1,11,9,0,5,1,1,0.28,0.2879,0.75,0.1045,32,80,112
16619,2012-11-23 00:00:00,4,1,11,10,0,5,1,1,0.34,0.3333,0.61,0.1642,87,114,201
16620,2012-11-23 00:00:00,4,1,11,11,0,5,1,1,0.4,0.4091,0.5,0.194,121,130,251
16621,2012-11-23 00:00:00,4,1,11,12,0,5,1,1,0.44,0.4394,0.38,0.2537,186,193,379
16622,2012-11-23 00:00:00,4,1,11,13,0,5,1,1,0.46,0.4545,0.38,0.2836,224,200,424
16623,2012-11-23 00:00:00,4,1,11,14,0,5,1,1,0.5,0.4848,0.36,0.2537,240,195,435
16624,2012-11-23 00:00:00,4,1,11,15,0,5,1,1,0.48,0.4697,0.41,0.2537,233,214,447
16625,2012-11-23 00:00:00,4,1,11,16,0,5,1,2,0.48,0.4697,0.41,0.1045,158,199,357
16626,2012-11-23 00:00:00,4,1,11,17,0,5,1,2,0.48,0.4697,0.39,0.0896,117,183,300
16627,2012-11-23 00:00:00,4,1,11,18,0,5,1,2,0.46,0.4545,0.44,0.0,50,158,208
16628,2012-11-23 00:00:00,4,1,11,19,0,5,1,2,0.46,0.4545,0.47,0.1642,33,121,154
16629,2012-11-23 00:00:00,4,1,11,20,0,5,1,1,0.46,0.4545,0.41,0.0896,42,100,142
16630,2012-11-23 00:00:00,4,1,11,21,0,5,1,1,0.46,0.4545,0.47,0.2537,23,75,98
16631,2012-11-23 00:00:00,4,1,11,22,0,5,1,1,0.44,0.4394,0.33,0.5224,16,63,79
16632,2012-11-23 00:00:00,4,1,11,23,0,5,1,1,0.42,0.4242,0.38,0.4478,20,47,67
16633,2012-11-24 00:00:00,4,1,11,0,0,6,0,1,0.4,0.4091,0.37,0.4179,9,33,42
16634,2012-11-24 00:00:00,4,1,11,1,0,6,0,1,0.34,0.2879,0.42,0.4925,1,19,20
16635,2012-11-24 00:00:00,4,1,11,2,0,6,0,1,0.32,0.2727,0.39,0.6119,10,22,32
16636,2012-11-24 00:00:00,4,1,11,3,0,6,0,1,0.28,0.2576,0.41,0.3582,6,5,11
16637,2012-11-24 00:00:00,4,1,11,4,0,6,0,1,0.26,0.2121,0.41,0.4478,1,2,3
16638,2012-11-24 00:00:00,4,1,11,5,0,6,0,1,0.26,0.2273,0.41,0.3284,1,2,3
16639,2012-11-24 00:00:00,4,1,11,6,0,6,0,1,0.24,0.2121,0.44,0.2836,1,9,10
16640,2012-11-24 00:00:00,4,1,11,7,0,6,0,2,0.26,0.2273,0.41,0.3284,4,21,25
16641,2012-11-24 00:00:00,4,1,11,8,0,6,0,2,0.26,0.2121,0.44,0.4627,7,55,62
16642,2012-11-24 00:00:00,4,1,11,9,0,6,0,2,0.26,0.2121,0.41,0.4478,26,96,122
16643,2012-11-24 00:00:00,4,1,11,10,0,6,0,2,0.26,0.2273,0.44,0.2985,46,96,142
16644,2012-11-24 00:00:00,4,1,11,11,0,6,0,2,0.28,0.2576,0.41,0.2985,55,131,186
16645,2012-11-24 00:00:00,4,1,11,12,0,6,0,2,0.3,0.2576,0.36,0.6119,53,146,199
16646,2012-11-24 00:00:00,4,1,11,13,0,6,0,1,0.32,0.303,0.36,0.3284,64,161,225
16647,2012-11-24 00:00:00,4,1,11,14,0,6,0,1,0.32,0.2879,0.33,0.4627,58,149,207
16648,2012-11-24 00:00:00,4,1,11,15,0,6,0,1,0.3,0.2727,0.36,0.4627,59,139,198
16649,2012-11-24 00:00:00,4,1,11,16,0,6,0,1,0.28,0.2424,0.38,0.4478,43,127,170
16650,2012-11-24 00:00:00,4,1,11,17,0,6,0,1,0.26,0.2273,0.41,0.3881,29,97,126
16651,2012-11-24 00:00:00,4,1,11,18,0,6,0,1,0.26,0.2273,0.38,0.3881,22,123,145
16652,2012-11-24 00:00:00,4,1,11,19,0,6,0,1,0.26,0.2424,0.41,0.2537,9,74,83
16653,2012-11-24 00:00:00,4,1,11,20,0,6,0,1,0.24,0.2121,0.44,0.2836,3,55,58
16654,2012-11-24 00:00:00,4,1,11,21,0,6,0,1,0.24,0.2273,0.44,0.194,9,66,75
16655,2012-11-24 00:00:00,4,1,11,22,0,6,0,1,0.24,0.2273,0.44,0.2537,7,69,76
16656,2012-11-24 00:00:00,4,1,11,23,0,6,0,1,0.24,0.2273,0.44,0.194,9,48,57
16657,2012-11-25 00:00:00,4,1,11,0,0,0,0,1,0.22,0.2121,0.47,0.2537,3,31,34
16658,2012-11-25 00:00:00,4,1,11,1,0,0,0,1,0.22,0.2273,0.44,0.194,4,32,36
16659,2012-11-25 00:00:00,4,1,11,2,0,0,0,1,0.22,0.197,0.44,0.3582,1,27,28
16660,2012-11-25 00:00:00,4,1,11,3,0,0,0,1,0.22,0.2727,0.44,0.0,0,8,8
16661,2012-11-25 00:00:00,4,1,11,4,0,0,0,1,0.22,0.2727,0.44,0.0,1,1,2
16662,2012-11-25 00:00:00,4,1,11,5,0,0,0,2,0.22,0.2273,0.47,0.1642,0,3,3
16663,2012-11-25 00:00:00,4,1,11,6,0,0,0,2,0.22,0.2424,0.47,0.1045,1,10,11
16664,2012-11-25 00:00:00,4,1,11,7,0,0,0,2,0.22,0.2424,0.51,0.1045,2,19,21
16665,2012-11-25 00:00:00,4,1,11,8,0,0,0,2,0.22,0.2273,0.51,0.194,2,32,34
16666,2012-11-25 00:00:00,4,1,11,9,0,0,0,2,0.24,0.2273,0.48,0.2239,13,83,96
16667,2012-11-25 00:00:00,4,1,11,10,0,0,0,1,0.24,0.2273,0.48,0.2537,15,124,139
16668,2012-11-25 00:00:00,4,1,11,11,0,0,0,2,0.26,0.2576,0.41,0.2239,49,155,204
16669,2012-11-25 00:00:00,4,1,11,12,0,0,0,2,0.26,0.2576,0.41,0.2239,37,165,202
16670,2012-11-25 00:00:00,4,1,11,13,0,0,0,2,0.26,0.2576,0.41,0.1642,37,158,195
16671,2012-11-25 00:00:00,4,1,11,14,0,0,0,2,0.3,0.2879,0.42,0.2537,33,170,203
16672,2012-11-25 00:00:00,4,1,11,15,0,0,0,1,0.3,0.2879,0.42,0.2537,36,209,245
16673,2012-11-25 00:00:00,4,1,11,16,0,0,0,1,0.3,0.2879,0.39,0.2239,25,203,228
16674,2012-11-25 00:00:00,4,1,11,17,0,0,0,1,0.28,0.2727,0.41,0.1642,11,170,181
16675,2012-11-25 00:00:00,4,1,11,18,0,0,0,1,0.26,0.2576,0.44,0.1642,9,132,141
16676,2012-11-25 00:00:00,4,1,11,19,0,0,0,1,0.26,0.303,0.41,0.0,13,114,127
16677,2012-11-25 00:00:00,4,1,11,20,0,0,0,1,0.24,0.2879,0.6,0.0,9,110,119
16678,2012-11-25 00:00:00,4,1,11,21,0,0,0,1,0.26,0.303,0.48,0.0,4,60,64
16679,2012-11-25 00:00:00,4,1,11,22,0,0,0,1,0.24,0.2879,0.6,0.0,3,59,62
16680,2012-11-25 00:00:00,4,1,11,23,0,0,0,1,0.22,0.2576,0.69,0.0896,1,40,41
16681,2012-11-26 00:00:00,4,1,11,0,0,1,1,1,0.22,0.2727,0.69,0.0,4,19,23
16682,2012-11-26 00:00:00,4,1,11,1,0,1,1,1,0.2,0.2576,0.69,0.0,1,9,10
16683,2012-11-26 00:00:00,4,1,11,2,0,1,1,1,0.2,0.2576,0.69,0.0,0,5,5
16684,2012-11-26 00:00:00,4,1,11,3,0,1,1,1,0.2,0.2576,0.69,0.0,1,4,5
16685,2012-11-26 00:00:00,4,1,11,4,0,1,1,1,0.22,0.2727,0.69,0.0,0,10,10
16686,2012-11-26 00:00:00,4,1,11,5,0,1,1,1,0.22,0.2273,0.69,0.1642,0,41,41
16687,2012-11-26 00:00:00,4,1,11,6,0,1,1,1,0.22,0.2727,0.69,0.0,1,123,124
16688,2012-11-26 00:00:00,4,1,11,7,0,1,1,1,0.24,0.2879,0.65,0.0,2,363,365
16689,2012-11-26 00:00:00,4,1,11,8,0,1,1,1,0.24,0.2879,0.65,0.0,9,629,638
16690,2012-11-26 00:00:00,4,1,11,9,0,1,1,1,0.28,0.303,0.56,0.0896,10,276,286
16691,2012-11-26 00:00:00,4,1,11,10,0,1,1,1,0.32,0.3485,0.49,0.0,20,127,147
16692,2012-11-26 00:00:00,4,1,11,11,0,1,1,1,0.4,0.4091,0.37,0.2985,18,112,130
16693,2012-11-26 00:00:00,4,1,11,12,0,1,1,1,0.42,0.4242,0.35,0.1045,22,188,210
16694,2012-11-26 00:00:00,4,1,11,13,0,1,1,1,0.42,0.4242,0.35,0.1045,20,197,217
16695,2012-11-26 00:00:00,4,1,11,14,0,1,1,1,0.42,0.4242,0.35,0.0,51,177,228
16696,2012-11-26 00:00:00,4,1,11,15,0,1,1,1,0.42,0.4242,0.35,0.0896,49,181,230
16697,2012-11-26 00:00:00,4,1,11,16,0,1,1,1,0.44,0.4394,0.3,0.0,49,297,346
16698,2012-11-26 00:00:00,4,1,11,17,0,1,1,1,0.42,0.4242,0.32,0.0,13,540,553
16699,2012-11-26 00:00:00,4,1,11,18,0,1,1,1,0.36,0.3485,0.5,0.1642,19,502,521
16700,2012-11-26 00:00:00,4,1,11,19,0,1,1,1,0.34,0.3636,0.53,0.0,16,355,371
16701,2012-11-26 00:00:00,4,1,11,20,0,1,1,1,0.34,0.3636,0.49,0.0,12,265,277
16702,2012-11-26 00:00:00,4,1,11,21,0,1,1,1,0.34,0.3636,0.49,0.0,9,172,181
16703,2012-11-26 00:00:00,4,1,11,22,0,1,1,1,0.32,0.3485,0.61,0.0,3,101,104
16704,2012-11-26 00:00:00,4,1,11,23,0,1,1,2,0.32,0.3333,0.66,0.1045,8,57,65
16705,2012-11-27 00:00:00,4,1,11,0,0,2,1,2,0.32,0.3333,0.66,0.0896,2,24,26
16706,2012-11-27 00:00:00,4,1,11,1,0,2,1,2,0.32,0.3333,0.7,0.1343,0,6,6
16707,2012-11-27 00:00:00,4,1,11,2,0,2,1,2,0.32,0.3182,0.7,0.1642,0,5,5
16708,2012-11-27 00:00:00,4,1,11,3,0,2,1,3,0.32,0.3333,0.7,0.1343,1,3,4
16709,2012-11-27 00:00:00,4,1,11,4,0,2,1,3,0.3,0.2879,0.81,0.194,0,5,5
16710,2012-11-27 00:00:00,4,1,11,5,0,2,1,2,0.3,0.2879,0.81,0.2239,0,31,31
16711,2012-11-27 00:00:00,4,1,11,6,0,2,1,2,0.3,0.303,0.81,0.1642,3,97,100
16712,2012-11-27 00:00:00,4,1,11,7,0,2,1,3,0.3,0.303,0.81,0.1343,4,289,293
16713,2012-11-27 00:00:00,4,1,11,8,0,2,1,3,0.32,0.3182,0.81,0.1642,6,494,500
16714,2012-11-27 00:00:00,4,1,11,9,0,2,1,2,0.32,0.3333,0.81,0.1343,11,257,268
16715,2012-11-27 00:00:00,4,1,11,10,0,2,1,3,0.32,0.3182,0.81,0.194,5,52,57
16716,2012-11-27 00:00:00,4,1,11,11,0,2,1,3,0.3,0.2727,0.87,0.2985,6,59,65
16717,2012-11-27 00:00:00,4,1,11,12,0,2,1,3,0.28,0.2576,0.87,0.3881,6,70,76
16718,2012-11-27 00:00:00,4,1,11,13,0,2,1,3,0.28,0.2727,0.87,0.2537,4,73,77
16719,2012-11-27 00:00:00,4,1,11,14,0,2,1,3,0.28,0.2576,0.87,0.3582,8,86,94
16720,2012-11-27 00:00:00,4,1,11,15,0,2,1,2,0.3,0.2727,0.75,0.2985,9,146,155
16721,2012-11-27 00:00:00,4,1,11,16,0,2,1,2,0.3,0.2727,0.75,0.2985,5,252,257
16722,2012-11-27 00:00:00,4,1,11,17,0,2,1,2,0.3,0.2727,0.75,0.3881,13,514,527
16723,2012-11-27 00:00:00,4,1,11,18,0,2,1,1,0.26,0.2273,0.81,0.3582,13,469,482
16724,2012-11-27 00:00:00,4,1,11,19,0,2,1,1,0.26,0.2576,0.73,0.2985,12,338,350
16725,2012-11-27 00:00:00,4,1,11,20,0,2,1,1,0.26,0.2273,0.75,0.3284,4,228,232
16726,2012-11-27 00:00:00,4,1,11,21,0,2,1,1,0.24,0.2121,0.81,0.2836,6,179,185
16727,2012-11-27 00:00:00,4,1,11,22,0,2,1,1,0.24,0.2424,0.81,0.1642,2,95,97
16728,2012-11-27 00:00:00,4,1,11,23,0,2,1,2,0.26,0.2424,0.81,0.2537,3,64,67
16729,2012-11-28 00:00:00,4,1,11,0,0,3,1,2,0.26,0.2424,0.75,0.2537,1,22,23
16730,2012-11-28 00:00:00,4,1,11,1,0,3,1,2,0.26,0.2576,0.75,0.2239,0,12,12
16731,2012-11-28 00:00:00,4,1,11,2,0,3,1,2,0.26,0.2576,0.75,0.2239,0,1,1
16732,2012-11-28 00:00:00,4,1,11,3,0,3,1,2,0.26,0.2576,0.7,0.2239,0,3,3
16733,2012-11-28 00:00:00,4,1,11,4,0,3,1,2,0.26,0.2576,0.7,0.194,0,4,4
16734,2012-11-28 00:00:00,4,1,11,5,0,3,1,2,0.26,0.2727,0.7,0.1343,0,39,39
16735,2012-11-28 00:00:00,4,1,11,6,0,3,1,2,0.26,0.2576,0.65,0.2239,4,132,136
16736,2012-11-28 00:00:00,4,1,11,7,0,3,1,2,0.26,0.2576,0.56,0.194,6,403,409
16737,2012-11-28 00:00:00,4,1,11,8,0,3,1,1,0.24,0.2121,0.6,0.2836,9,683,692
16738,2012-11-28 00:00:00,4,1,11,9,0,3,1,1,0.28,0.2727,0.52,0.194,13,309,322
16739,2012-11-28 00:00:00,4,1,11,10,0,3,1,1,0.3,0.3182,0.49,0.1045,17,144,161
16740,2012-11-28 00:00:00,4,1,11,11,0,3,1,1,0.32,0.3182,0.45,0.1642,19,127,146
16741,2012-11-28 00:00:00,4,1,11,12,0,3,1,1,0.34,0.303,0.42,0.3881,19,189,208
16742,2012-11-28 00:00:00,4,1,11,13,0,3,1,1,0.34,0.3333,0.42,0.194,21,193,214
16743,2012-11-28 00:00:00,4,1,11,14,0,3,1,1,0.36,0.3333,0.4,0.2985,15,161,176
16744,2012-11-28 00:00:00,4,1,11,15,0,3,1,1,0.36,0.3333,0.32,0.3284,7,172,179
16745,2012-11-28 00:00:00,4,1,11,16,0,3,1,1,0.36,0.3333,0.29,0.2537,9,316,325
16746,2012-11-28 00:00:00,4,1,11,17,0,3,1,1,0.34,0.3333,0.31,0.1343,17,546,563
16747,2012-11-28 00:00:00,4,1,11,18,0,3,1,1,0.32,0.303,0.33,0.2836,12,530,542
16748,2012-11-28 00:00:00,4,1,11,19,0,3,1,1,0.32,0.3182,0.36,0.1642,9,378,387
16749,2012-11-28 00:00:00,4,1,11,20,0,3,1,1,0.32,0.3333,0.36,0.1343,5,258,263
16750,2012-11-28 00:00:00,4,1,11,21,0,3,1,1,0.3,0.303,0.39,0.1642,4,219,223
16751,2012-11-28 00:00:00,4,1,11,22,0,3,1,1,0.28,0.2727,0.45,0.1642,6,148,154
16752,2012-11-28 00:00:00,4,1,11,23,0,3,1,1,0.26,0.2727,0.48,0.1343,5,73,78
16753,2012-11-29 00:00:00,4,1,11,0,0,4,1,1,0.24,0.2576,0.56,0.0896,4,25,29
16754,2012-11-29 00:00:00,4,1,11,1,0,4,1,1,0.22,0.2576,0.64,0.0896,1,15,16
16755,2012-11-29 00:00:00,4,1,11,2,0,4,1,1,0.22,0.2727,0.64,0.0,1,6,7
16756,2012-11-29 00:00:00,4,1,11,3,0,4,1,2,0.4969,0.4757,0.6272,0.19,35,153,188
16757,2012-11-29 00:00:00,4,1,11,4,0,4,1,1,0.2,0.2273,0.75,0.0896,0,7,7
16758,2012-11-29 00:00:00,4,1,11,5,0,4,1,1,0.2,0.2576,0.69,0.0,0,42,42
16759,2012-11-29 00:00:00,4,1,11,6,0,4,1,1,0.22,0.2727,0.69,0.0,1,120,121
16760,2012-11-29 00:00:00,4,1,11,7,0,4,1,1,0.2,0.2576,0.64,0.0,8,354,362
16761,2012-11-29 00:00:00,4,1,11,8,0,4,1,1,0.2,0.2273,0.69,0.1045,15,664,679
16762,2012-11-29 00:00:00,4,1,11,9,0,4,1,1,0.24,0.2879,0.6,0.0,13,286,299
16763,2012-11-29 00:00:00,4,1,11,10,0,4,1,1,0.28,0.303,0.65,0.0896,25,153,178
16764,2012-11-29 00:00:00,4,1,11,11,0,4,1,1,0.36,0.3485,0.37,0.2239,13,150,163
16765,2012-11-29 00:00:00,4,1,11,12,0,4,1,1,0.36,0.3485,0.4,0.1642,11,225,236
16766,2012-11-29 00:00:00,4,1,11,13,0,4,1,1,0.38,0.3939,0.32,0.1343,15,209,224
16767,2012-11-29 00:00:00,4,1,11,14,0,4,1,1,0.36,0.3485,0.43,0.2239,13,174,187
16768,2012-11-29 00:00:00,4,1,11,15,0,4,1,1,0.36,0.3333,0.43,0.2836,19,201,220
16769,2012-11-29 00:00:00,4,1,11,16,0,4,1,1,0.36,0.3485,0.4,0.2239,24,346,370
16770,2012-11-29 00:00:00,4,1,11,17,0,4,1,1,0.34,0.3333,0.39,0.194,17,544,561
16771,2012-11-29 00:00:00,4,1,11,18,0,4,1,1,0.32,0.3182,0.49,0.1642,17,520,537
16772,2012-11-29 00:00:00,4,1,11,19,0,4,1,1,0.3,0.2879,0.52,0.194,18,326,344
16773,2012-11-29 00:00:00,4,1,11,20,0,4,1,1,0.3,0.303,0.52,0.1642,11,241,252
16774,2012-11-29 00:00:00,4,1,11,21,0,4,1,1,0.26,0.2727,0.65,0.1343,7,201,208
16775,2012-11-29 00:00:00,4,1,11,22,0,4,1,1,0.26,0.2879,0.7,0.0896,4,147,151
16776,2012-11-29 00:00:00,4,1,11,23,0,4,1,1,0.28,0.3182,0.61,0.0,6,124,130
16777,2012-11-30 00:00:00,4,1,11,0,0,5,1,1,0.26,0.2576,0.7,0.1642,4,48,52
16778,2012-11-30 00:00:00,4,1,11,1,0,5,1,1,0.24,0.2576,0.7,0.0896,2,17,19
16779,2012-11-30 00:00:00,4,1,11,2,0,5,1,1,0.24,0.2879,0.75,0.0,2,10,12
16780,2012-11-30 00:00:00,4,1,11,3,0,5,1,1,0.24,0.2879,0.75,0.0,0,4,4
16781,2012-11-30 00:00:00,4,1,11,4,0,5,1,1,0.22,0.2727,0.75,0.0,0,3,3
16782,2012-11-30 00:00:00,4,1,11,5,0,5,1,1,0.2,0.2576,0.8,0.0,1,39,40
16783,2012-11-30 00:00:00,4,1,11,6,0,5,1,1,0.2,0.2576,0.86,0.0,2,104,106
16784,2012-11-30 00:00:00,4,1,11,7,0,5,1,1,0.22,0.2727,0.8,0.0,6,346,352
16785,2012-11-30 00:00:00,4,1,11,8,0,5,1,2,0.22,0.2576,0.8,0.0896,20,709,729
16786,2012-11-30 00:00:00,4,1,11,9,0,5,1,1,0.24,0.2576,0.75,0.0896,17,313,330
16787,2012-11-30 00:00:00,4,1,11,10,0,5,1,2,0.3,0.3333,0.65,0.0,10,159,169
16788,2012-11-30 00:00:00,4,1,11,11,0,5,1,2,0.34,0.3485,0.53,0.0896,31,170,201
16789,2012-11-30 00:00:00,4,1,11,12,0,5,1,2,0.38,0.3939,0.46,0.0,25,243,268
16790,2012-11-30 00:00:00,4,1,11,13,0,5,1,2,0.4,0.4091,0.4,0.1642,21,241,262
16791,2012-11-30 00:00:00,4,1,11,14,0,5,1,2,0.4,0.4091,0.4,0.1045,26,225,251
16792,2012-11-30 00:00:00,4,1,11,15,0,5,1,2,0.42,0.4242,0.38,0.1045,34,262,296
16793,2012-11-30 00:00:00,4,1,11,16,0,5,1,1,0.4,0.4091,0.43,0.1343,37,368,405
16794,2012-11-30 00:00:00,4,1,11,17,0,5,1,1,0.36,0.3485,0.5,0.194,31,551,582
16795,2012-11-30 00:00:00,4,1,11,18,0,5,1,2,0.34,0.3636,0.61,0.0,20,489,509
16796,2012-11-30 00:00:00,4,1,11,19,0,5,1,1,0.32,0.3485,0.66,0.0,18,359,377
16797,2012-11-30 00:00:00,4,1,11,20,0,5,1,1,0.32,0.3485,0.66,0.0,12,233,245
16798,2012-11-30 00:00:00,4,1,11,21,0,5,1,1,0.3,0.3182,0.75,0.0896,14,169,183
16799,2012-11-30 00:00:00,4,1,11,22,0,5,1,1,0.3,0.3333,0.75,0.0,18,145,163
16800,2012-11-30 00:00:00,4,1,11,23,0,5,1,2,0.3,0.3182,0.75,0.0896,11,99,110
16801,2012-12-01 00:00:00,4,1,12,0,0,6,0,1,0.26,0.303,0.81,0.0,9,99,108
16802,2012-12-01 00:00:00,4,1,12,1,0,6,0,1,0.26,0.303,0.81,0.0,5,64,69
16803,2012-12-01 00:00:00,4,1,12,2,0,6,0,2,0.26,0.303,0.81,0.0,3,47,50
16804,2012-12-01 00:00:00,4,1,12,3,0,6,0,2,0.26,0.2727,0.81,0.1343,1,14,15
16805,2012-12-01 00:00:00,4,1,12,4,0,6,0,1,0.26,0.2879,0.81,0.0896,0,5,5
16806,2012-12-01 00:00:00,4,1,12,5,0,6,0,1,0.24,0.2576,0.87,0.0896,1,12,13
16807,2012-12-01 00:00:00,4,1,12,6,0,6,0,1,0.24,0.2424,0.87,0.1343,7,20,27
16808,2012-12-01 00:00:00,4,1,12,7,0,6,0,2,0.24,0.2424,0.87,0.1343,7,56,63
16809,2012-12-01 00:00:00,4,1,12,8,0,6,0,2,0.24,0.2424,0.87,0.1343,11,133,144
16810,2012-12-01 00:00:00,4,1,12,9,0,6,0,2,0.26,0.2424,0.93,0.2537,34,159,193
16811,2012-12-01 00:00:00,4,1,12,10,0,6,0,2,0.28,0.2727,0.89,0.1642,45,211,256
16812,2012-12-01 00:00:00,4,1,12,11,0,6,0,2,0.32,0.3333,0.76,0.1045,74,318,392
16813,2012-12-01 00:00:00,4,1,12,12,0,6,0,2,0.32,0.3333,0.81,0.0896,119,327,446
16814,2012-12-01 00:00:00,4,1,12,13,0,6,0,2,0.34,0.3636,0.76,0.0,123,386,509
16815,2012-12-01 00:00:00,4,1,12,14,0,6,0,2,0.36,0.3788,0.71,0.0,110,369,479
16816,2012-12-01 00:00:00,4,1,12,15,0,6,0,2,0.4,0.4091,0.62,0.0,113,371,484
16817,2012-12-01 00:00:00,4,1,12,16,0,6,0,2,0.38,0.3939,0.66,0.0,89,354,443
16818,2012-12-01 00:00:00,4,1,12,17,0,6,0,2,0.34,0.3485,0.76,0.1045,50,270,320
16819,2012-12-01 00:00:00,4,1,12,18,0,6,0,2,0.34,0.3636,0.76,0.0,42,255,297
16820,2012-12-01 00:00:00,4,1,12,19,0,6,0,2,0.32,0.3485,0.81,0.0,30,219,249
16821,2012-12-01 00:00:00,4,1,12,20,0,6,0,1,0.32,0.3485,0.81,0.0,28,170,198
16822,2012-12-01 00:00:00,4,1,12,21,0,6,0,2,0.3,0.3333,0.87,0.0,23,135,158
16823,2012-12-01 00:00:00,4,1,12,22,0,6,0,2,0.3,0.3333,0.87,0.0,17,130,147
16824,2012-12-01 00:00:00,4,1,12,23,0,6,0,2,0.32,0.3485,0.81,0.0,10,116,126
16825,2012-12-02 00:00:00,4,1,12,0,0,0,0,2,0.3,0.3182,0.87,0.0896,9,108,117
16826,2012-12-02 00:00:00,4,1,12,1,0,0,0,2,0.3,0.3182,0.87,0.0896,10,84,94
16827,2012-12-02 00:00:00,4,1,12,2,0,0,0,2,0.3,0.3333,0.87,0.0,2,72,74
16828,2012-12-02 00:00:00,4,1,12,3,0,0,0,2,0.26,0.303,0.93,0.0,4,21,25
16829,2012-12-02 00:00:00,4,1,12,4,0,0,0,2,0.26,0.303,0.93,0.0,1,6,7
16830,2012-12-02 00:00:00,4,1,12,5,0,0,0,2,0.26,0.303,0.93,0.0,1,7,8
16831,2012-12-02 00:00:00,4,1,12,6,0,0,0,2,0.24,0.2424,0.93,0.1343,1,15,16
16832,2012-12-02 00:00:00,4,1,12,7,0,0,0,2,0.24,0.2424,0.93,0.1343,5,26,31
16833,2012-12-02 00:00:00,4,1,12,8,0,0,0,2,0.26,0.2879,0.93,0.0896,12,81,93
16834,2012-12-02 00:00:00,4,1,12,9,0,0,0,2,0.28,0.2727,0.93,0.1642,37,135,172
16835,2012-12-02 00:00:00,4,1,12,10,0,0,0,2,0.3,0.3333,0.87,0.0,63,230,293
16836,2012-12-02 00:00:00,4,1,12,11,0,0,0,2,0.32,0.3182,0.81,0.1642,81,274,355
16837,2012-12-02 00:00:00,4,1,12,12,0,0,0,2,0.34,0.3333,0.81,0.1642,111,409,520
16838,2012-12-02 00:00:00,4,1,12,13,0,0,0,1,0.4,0.4091,0.71,0.2239,84,347,431
16839,2012-12-02 00:00:00,4,1,12,14,0,0,0,1,0.44,0.4394,0.62,0.2537,142,331,473
16840,2012-12-02 00:00:00,4,1,12,15,0,0,0,1,0.44,0.4394,0.67,0.1343,106,311,417
16841,2012-12-02 00:00:00,4,1,12,16,0,0,0,2,0.44,0.4394,0.67,0.1045,85,358,443
16842,2012-12-02 00:00:00,4,1,12,17,0,0,0,3,0.4,0.4091,0.76,0.194,59,244,303
16843,2012-12-02 00:00:00,4,1,12,18,0,0,0,2,0.44,0.4394,0.72,0.1045,25,178,203
16844,2012-12-02 00:00:00,4,1,12,19,0,0,0,2,0.4,0.4091,0.82,0.194,16,158,174
16845,2012-12-02 00:00:00,4,1,12,20,0,0,0,2,0.42,0.4242,0.82,0.194,12,142,154
16846,2012-12-02 00:00:00,4,1,12,21,0,0,0,2,0.44,0.4394,0.77,0.2239,8,91,99
16847,2012-12-02 00:00:00,4,1,12,22,0,0,0,2,0.44,0.4394,0.77,0.194,11,85,96
16848,2012-12-02 00:00:00,4,1,12,23,0,0,0,2,0.42,0.4242,0.82,0.1343,7,44,51
16849,2012-12-03 00:00:00,4,1,12,0,0,1,1,2,0.42,0.4242,0.82,0.1642,3,18,21
